faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,fault_present
0.0,362.0,238,0.28193,3718.0,4500.1,9.4186,26.663,42.454,2701.3,75.366,120.4,0.34702,79.954,51.721,2630.2,25.316,50.337,3099.1,22.843,66.358,245.39,341.49,94.431,76.992,32.445,8.9649,26.792,6.7903,18.138,1.7002,32.808,13.744,23.946,1.3292,18.735,2.2697,4.8455,2.31,0.032376,0.82866,0.10213,53.424,43.967,62.892,53.338,27.545,60.031,21.948,40.778,43.165,47.313,52.128,40.938,18.429,0
0.0,362.0,239,0.2436,3713.4,4536.3,9.2277,26.965,42.33,2702.8,74.591,120.4,0.32894,80.13,50.595,2631.4,25.296,51.238,3101.6,23.279,66.33,248.89,341.29,94.531,77.431,32.586,8.9631,26.119,7.0114,19.321,1.7005,32.989,13.961,23.869,1.3614,18.851,2.2564,4.8319,2.2899,0.032376,0.82866,0.10213,53.424,43.967,63.242,55.064,23.973,62.939,21.822,39.385,39.851,49.398,52.015,41.642,17.356,0
0.0,362.0,240,0.24193,3670.4,4546.0,9.346,26.55,42.397,2703.0,75.497,120.39,0.33336,80.167,49.842,2631.8,26.976,50.474,3102.1,23.561,66.342,248.33,341.44,94.424,77.123,32.586,8.9631,26.119,7.0114,19.321,1.7005,32.989,13.961,23.869,1.3614,18.851,2.2564,4.8319,2.2899,0.032376,0.82866,0.10213,53.424,43.967,63.983,54.948,24.138,60.254,21.762,38.847,37.634,47.631,52.258,41.198,16.698,0
0.0,362.0,241,0.22837,3621.5,4455.3,9.4154,26.967,42.357,2701.5,75.074,120.4,0.35756,80.067,49.345,2629.3,26.247,49.526,3099.2,22.202,66.385,248.31,341.12,94.67,77.11,32.681,8.8114,26.341,6.8729,18.946,1.7169,33.073,13.763,23.562,1.2141,18.755,2.3155,4.9415,2.2308,0.015354,0.83726,0.11895,54.333,43.287,62.866,53.139,22.115,61.792,21.949,41.758,36.173,45.438,51.944,41.105,19.936,0
0.0,362.0,242,0.22726,3634.5,4435.7,9.2863,26.87,42.473,2700.9,74.473,120.37,0.35409,80.139,51.483,2629.8,26.6,49.957,3097.1,23.561,66.369,249.59,341.16,94.552,77.511,32.681,8.8114,26.341,6.8729,18.946,1.7169,33.073,13.763,23.562,1.2141,18.755,2.3155,4.9415,2.2308,0.015354,0.83726,0.11895,54.333,43.287,62.643,53.374,22.223,62.577,22.328,42.181,42.464,46.434,51.803,40.318,16.674,0
0.0,362.0,243,0.21415,3628.3,4497.9,9.38,26.788,42.194,2701.9,74.68,120.38,0.33208,80.199,51.115,2629.9,26.097,50.184,3098.9,23.294,66.372,247.56,341.43,94.671,77.289,32.329,8.7977,26.429,7.1164,18.354,1.6971,32.746,13.9,23.433,1.1858,18.539,2.2708,4.7759,2.4058,0.015354,0.83726,0.11895,54.333,43.287,63.907,53.49,20.798,61.912,22.184,39.619,41.382,46.959,51.955,41.146,17.318,0
0.0,362.0,244,0.21137,3686.5,4453.0,9.4042,26.848,42.441,2703.1,74.648,120.39,0.3317,80.298,50.79,2632.0,24.515,50.591,3100.4,22.973,66.41,247.43,341.17,94.522,77.253,32.329,8.7977,26.429,7.1164,18.354,1.6971,32.746,13.9,23.433,1.1858,18.539,2.2708,4.7759,2.4058,0.015354,0.83726,0.11895,54.333,43.287,62.905,54.026,21.072,61.695,22.128,39.666,40.426,47.902,51.934,40.976,18.071,0
0.0,362.0,245,0.24187,3628.8,4538.2,9.4006,27.23,42.007,2704.0,75.827,120.38,0.3498,80.275,49.333,2632.7,24.859,47.719,3100.3,24.315,66.42,247.98,341.4,94.657,77.73,31.959,8.8745,26.305,6.9315,19.407,1.6642,32.824,13.827,23.792,1.3694,18.865,2.2839,4.8999,2.3186,0.015354,0.83726,0.11895,54.333,43.287,61.658,54.482,24.13,59.891,22.633,41.123,36.137,41.255,51.856,40.373,14.845,0
0.0,362.0,246,0.24378,3591.7,4566.8,9.456,27.255,42.22,2703.3,75.401,120.37,0.35003,80.135,48.591,2631.5,25.178,50.784,3101.1,23.085,66.435,248.8,341.63,94.771,77.113,31.959,8.8745,26.305,6.9315,19.407,1.6642,32.824,13.827,23.792,1.3694,18.865,2.2839,4.8999,2.3186,0.015352,0.81965,0.085408,54.492,44.49,62.295,54.139,23.942,59.392,22.106,41.095,33.954,48.349,51.967,40.239,17.81,0
0.0,362.0,247,0.28044,3658.5,4437.7,9.4759,26.948,42.497,2702.7,73.375,120.39,0.34257,79.847,51.407,2631.4,25.945,50.526,3100.9,22.252,66.354,248.58,342.05,94.678,77.247,31.616,8.8152,26.611,6.9845,18.523,1.6442,33.102,13.885,23.742,1.2966,18.224,2.3458,4.8485,2.3307,0.015352,0.81965,0.085408,54.492,44.49,62.635,53.081,27.457,60.716,22.246,40.124,42.24,47.752,52.054,41.273,19.799,0
0.0,362.0,248,0.28085,3658.8,4479.5,9.3967,26.799,42.268,2706.9,74.51,120.4,0.33955,80.12,51.723,2635.8,23.438,50.667,3102.0,22.72,66.332,249.2,342.19,94.681,77.616,31.616,8.8152,26.611,6.9845,18.523,1.6442,33.102,13.885,23.742,1.2966,18.224,2.3458,4.8485,2.3307,0.015352,0.81965,0.085408,54.492,44.49,62.629,52.581,27.416,61.301,22.494,40.493,43.171,48.078,52.069,41.313,18.66,0
0.0,362.0,249,0.31753,3649.8,4534.0,9.4419,26.839,42.259,2708.6,75.102,120.41,0.34649,80.157,49.04,2637.4,26.513,51.057,3106.4,22.745,66.369,247.78,342.74,94.563,77.607,32.191,9.0278,26.091,6.6527,18.606,1.7029,33.286,13.735,23.722,1.3702,18.243,2.2272,4.9129,2.3365,0.015352,0.81965,0.085408,54.492,44.49,62.247,54.068,31.159,61.408,22.143,41.235,35.275,48.98,52.259,41.335,18.587,0
0.0,362.0,250,0.31746,3636.9,4539.0,9.49,27.128,42.782,2713.3,74.921,120.41,0.34854,80.246,50.71,2641.1,25.559,52.281,3110.5,22.902,66.387,248.07,342.76,94.545,77.683,32.191,9.0278,26.091,6.6527,18.606,1.7029,33.286,13.735,23.722,1.3702,18.243,2.2272,4.9129,2.3365,0.015352,0.81965,0.085408,54.492,44.49,62.469,54.009,31.166,62.394,22.632,40.984,40.188,51.813,52.299,40.522,18.203,0
0.0,362.0,251,0.26551,3736.2,4516.9,9.4122,26.643,42.156,2715.1,74.752,120.42,0.33082,80.28,49.087,2644.9,24.619,51.439,3111.7,22.995,66.424,247.0,342.91,94.371,77.494,32.421,8.9705,26.155,6.7895,18.522,1.6395,32.974,13.736,24.012,1.2577,19.023,2.2762,4.8464,2.342,0.024395,0.81423,0.10894,53.692,43.41,63.731,54.103,25.912,61.312,22.504,39.114,35.414,49.864,51.994,41.844,17.969,0
0.0,362.0,252,0.26375,3733.8,4539.5,9.2484,26.82,42.479,2713.3,74.384,120.41,0.33228,80.176,50.401,2643.6,22.545,50.753,3110.1,22.337,66.459,247.56,343.34,94.215,77.131,32.421,8.9705,26.155,6.7895,18.522,1.6395,32.974,13.736,24.012,1.2577,19.023,2.2762,4.8464,2.342,0.024395,0.81423,0.10894,53.692,43.41,63.773,53.832,26.085,62.506,22.671,38.936,39.281,48.277,51.804,41.841,19.548,0
0.0,362.0,253,0.23902,3684.2,4534.5,9.4379,26.511,42.627,2710.8,75.173,120.4,0.32929,79.953,48.459,2640.1,23.873,50.133,3107.3,22.172,66.392,248.48,343.82,94.39,77.16,32.674,8.6741,26.583,6.8011,18.719,1.6484,33.315,13.817,23.832,1.2315,18.861,2.2456,4.8418,2.2946,0.024395,0.81423,0.10894,53.692,43.41,63.578,54.135,23.893,62.052,22.581,39.194,33.566,46.841,51.587,41.682,19.946,0
0.0,362.0,254,0.24169,3717.2,4490.2,9.3813,27.068,42.418,2708.6,74.188,120.43,0.3296,79.802,50.791,2637.6,23.696,48.529,3103.7,22.065,66.315,247.21,343.74,94.392,77.166,32.674,8.6741,26.583,6.8011,18.719,1.6484,33.315,13.817,23.832,1.2315,18.861,2.2456,4.8418,2.2946,0.024395,0.81423,0.10894,53.692,43.41,63.01,54.666,23.631,62.157,22.833,39.156,40.428,43.131,51.57,42.08,20.22,0
0.0,362.0,255,0.2143,3713.7,4475.4,9.3869,26.823,42.587,2707.3,75.438,120.37,0.33809,79.774,49.989,2636.1,24.573,48.929,3102.9,22.422,66.249,247.13,343.58,94.548,77.259,32.317,8.8604,26.513,6.8619,18.48,1.6897,32.904,13.707,23.843,1.3844,18.099,2.2703,4.7617,2.32,0.024395,0.81423,0.10894,53.692,43.41,63.049,54.384,20.78,61.508,22.489,40.241,38.068,44.055,51.448,40.876,19.369,0
0.0,362.0,256,0.21475,3696.1,4461.9,9.4506,26.952,42.071,2706.7,75.15,120.42,0.34392,79.884,49.546,2636.6,25.452,49.599,3102.5,22.819,66.204,245.25,343.4,94.391,77.102,32.317,8.8604,26.513,6.8619,18.48,1.6897,32.904,13.707,23.843,1.3844,18.099,2.2703,4.7617,2.32,0.037448,0.83291,0.10485,53.873,43.709,63.352,54.545,20.736,59.547,22.539,39.53,36.763,45.606,51.315,41.59,18.441,0
0.0,362.0,257,0.24502,3664.1,4516.3,9.3044,26.69,42.056,2706.8,75.938,120.39,0.32513,79.916,48.281,2636.2,25.782,49.234,3102.9,22.513,66.189,245.43,343.12,94.619,77.033,32.645,8.9333,26.26,6.7973,18.388,1.7087,33.38,13.804,24.035,1.2332,18.318,2.2838,4.8279,2.2359,0.037448,0.83291,0.10485,53.873,43.709,63.418,54.51,23.921,60.691,22.569,38.78,33.042,44.76,51.095,41.03,19.174,0
0.0,362.0,258,0.24348,3692.2,4576.1,9.2057,26.477,42.559,2705.8,75.335,120.41,0.32568,79.817,49.449,2635.0,25.61,48.709,3102.2,23.37,66.174,244.45,343.19,94.461,77.179,32.645,8.9333,26.26,6.7973,18.388,1.7087,33.38,13.804,24.035,1.2332,18.318,2.2838,4.8279,2.2359,0.037448,0.83291,0.10485,53.873,43.709,62.934,53.794,24.072,61.885,22.523,38.712,36.478,43.546,50.981,42.012,17.149,0
0.0,362.0,259,0.20874,3675.1,4555.7,9.3657,26.912,42.68,2706.7,75.914,120.41,0.3384,79.896,48.506,2635.7,25.957,49.574,3103.4,22.854,66.142,240.95,342.85,94.647,77.249,32.307,8.9541,26.211,7.0401,18.695,1.6881,33.046,13.966,23.975,1.1853,18.323,2.2209,4.8348,2.2705,0.037448,0.83291,0.10485,53.873,43.709,63.844,54.324,20.648,62.111,22.471,39.648,33.704,45.549,51.092,41.052,18.369,0
0.0,362.0,260,0.20686,3694.2,4546.9,9.4459,26.832,42.548,2707.8,75.253,120.4,0.33775,80.064,52.374,2636.8,24.922,49.055,3103.8,22.566,66.129,242.42,342.55,94.344,77.646,32.307,8.9541,26.211,7.0401,18.695,1.6881,33.046,13.966,23.975,1.1853,18.323,2.2209,4.8348,2.2705,0.037448,0.83291,0.10485,53.873,43.709,63.516,54.429,20.833,59.801,22.389,39.727,45.087,44.346,50.759,41.464,19.017,0
0.0,362.0,261,0.24006,3648.1,4535.5,9.4175,26.895,42.535,2708.6,75.642,120.39,0.35416,80.268,49.277,2638.0,26.308,50.139,3104.4,22.084,66.197,244.36,342.55,94.632,77.569,32.026,8.7614,26.295,6.964,18.347,1.7037,33.47,13.734,24.026,1.2907,18.016,2.3041,4.8318,2.3619,0.038161,0.79508,0.10855,53.326,44.171,62.144,53.85,23.404,61.745,22.523,42.153,35.972,46.855,50.836,40.945,20.149,0
0.0,362.0,262,0.24032,3629.8,4522.3,9.2596,26.558,42.401,2707.9,75.365,120.38,0.35285,80.231,50.064,2637.3,26.006,49.519,3104.0,21.977,66.268,241.09,342.2,94.601,77.435,32.026,8.7614,26.295,6.964,18.347,1.7037,33.47,13.734,24.026,1.2907,18.016,2.3041,4.8318,2.3619,0.038161,0.79508,0.10855,53.326,44.171,62.461,54.009,23.379,61.115,22.156,42.311,38.288,45.422,51.116,40.651,20.401,0
0.0,362.0,263,0.2643,3654.2,4571.0,9.2235,27.324,42.461,2709.4,75.528,120.39,0.33053,80.175,50.253,2638.3,24.767,48.972,3105.1,22.784,66.288,241.81,342.27,94.602,77.471,32.475,8.8491,26.461,7.0039,18.88,1.6454,33.011,13.972,23.974,1.2755,18.581,2.2509,4.8215,2.325,0.038161,0.79508,0.10855,53.326,44.171,62.593,54.324,26.411,61.84,22.868,38.873,38.844,44.155,51.044,40.518,18.477,0
0.0,362.0,264,0.26593,3672.1,4558.4,9.3448,27.579,42.161,2707.9,74.128,120.4,0.331,79.981,50.459,2636.7,24.515,49.651,3105.2,23.242,66.259,245.17,342.14,94.688,76.986,32.475,8.8491,26.461,7.0039,18.88,1.6454,33.011,13.972,23.974,1.2755,18.581,2.2509,4.8215,2.325,0.038161,0.79508,0.10855,53.326,44.171,62.285,54.475,26.25,61.183,22.571,38.816,39.449,45.727,50.736,40.926,17.432,0
0.0,362.0,265,0.22344,3635.8,4487.4,9.4698,26.491,42.339,2706.6,74.872,120.37,0.3563,79.911,50.101,2636.4,25.744,50.573,3102.6,22.763,66.188,243.96,342.4,94.563,77.262,32.022,8.7644,26.43,6.9236,18.919,1.6869,33.168,13.975,24.404,1.2227,18.472,2.2399,4.8156,2.3331,0.038161,0.79508,0.10855,53.326,44.171,62.464,54.043,21.761,59.792,22.335,42.149,38.396,47.861,50.841,40.567,18.567,0
0.0,362.0,266,0.21959,3639.2,4483.2,9.3264,27.314,42.427,2708.5,75.461,120.43,0.35824,80.135,49.764,2637.8,24.319,48.869,3104.1,22.528,66.144,242.65,342.3,94.768,77.777,32.022,8.7644,26.43,6.9236,18.919,1.6869,33.168,13.975,24.404,1.2227,18.472,2.2399,4.8156,2.3331,0.015838,0.80836,0.077624,53.193,43.768,62.406,54.093,22.14,62.16,22.71,41.913,37.406,43.916,49.949,41.468,19.074,0
0.0,362.0,267,0.26461,3648.8,4505.7,9.3149,26.887,42.201,2708.1,74.902,120.38,0.35787,79.945,49.61,2636.0,24.993,50.161,3103.6,23.107,66.116,238.48,342.16,94.573,77.019,31.92,8.9875,26.612,6.8811,18.462,1.6375,33.004,13.93,23.428,1.2354,18.717,2.2532,4.8028,2.251,0.015838,0.80836,0.077624,53.193,43.768,62.868,53.706,26.212,61.268,22.381,42.262,36.952,46.906,49.881,40.624,17.762,0
0.0,362.0,268,0.26573,3656.0,4484.5,9.4359,26.632,42.652,2707.8,74.648,120.4,0.35718,79.784,49.626,2636.5,25.524,49.578,3103.1,22.692,66.024,239.16,342.49,94.77,77.176,31.92,8.9875,26.612,6.8811,18.462,1.6375,33.004,13.93,23.428,1.2354,18.717,2.2532,4.8028,2.251,0.015838,0.80836,0.077624,53.193,43.768,62.743,53.961,26.101,62.056,22.444,42.347,37.0,45.557,49.384,41.064,18.758,0
0.0,362.0,269,0.27927,3665.2,4565.2,9.3868,26.571,42.546,2710.8,74.461,120.41,0.35492,80.058,49.181,2640.4,27.185,50.721,3106.4,22.929,65.954,237.77,342.61,94.437,77.646,32.314,8.8455,26.158,6.6807,18.876,1.6547,32.799,13.755,23.845,1.0638,18.592,2.2471,4.8781,2.316,0.015838,0.80836,0.077624,53.193,43.768,62.939,54.13,27.153,62.093,22.774,41.602,35.691,48.203,49.076,41.492,18.149,0
0.0,362.0,270,0.27874,3681.4,4533.6,9.2761,26.767,42.54,2711.2,74.365,120.4,0.35481,80.07,49.231,2639.8,22.465,50.756,3108.2,22.623,65.962,236.18,342.22,94.636,77.516,32.314,8.8455,26.158,6.6807,18.876,1.6547,32.799,13.755,23.845,1.0638,18.592,2.2471,4.8781,2.316,0.015838,0.80836,0.077624,53.193,43.768,62.661,54.509,27.205,61.801,22.312,41.615,35.836,48.283,48.783,41.296,18.877,0
0.0,362.0,271,0.24153,3686.6,4521.3,9.2502,26.907,42.313,2711.7,74.77,120.41,0.33449,80.281,50.071,2641.6,23.989,50.51,3107.8,23.713,66.005,234.42,342.6,94.34,77.489,32.428,8.9173,26.89,6.6945,18.379,1.6385,32.983,13.724,23.795,1.0853,18.291,2.264,4.9607,2.2195,0.0045934,0.82198,0.1081,53.28,43.806,64.423,53.657,23.518,62.597,22.783,39.444,38.31,47.715,48.782,42.057,16.269,0
0.0,362.0,272,0.24032,3694.6,4538.3,9.3593,26.854,42.55,2707.9,75.767,120.4,0.33457,79.978,50.667,2637.5,26.576,51.189,3105.1,23.386,65.951,235.13,342.74,94.511,76.983,32.428,8.9173,26.89,6.6945,18.379,1.6385,32.983,13.724,23.795,1.0853,18.291,2.264,4.9607,2.2195,0.0045934,0.82198,0.1081,53.28,43.806,64.286,53.454,23.636,59.253,22.53,39.435,40.062,49.285,48.407,41.144,17.09,0
0.0,362.0,273,0.226,3696.0,4546.0,9.4363,26.854,42.038,2706.3,74.859,120.41,0.32897,79.949,50.686,2635.3,25.16,49.18,3103.3,23.625,65.907,234.55,342.27,94.245,77.124,32.536,8.7551,26.248,6.853,19.225,1.6522,33.326,13.709,24.152,1.2791,18.193,2.2872,4.7008,2.2607,0.0045934,0.82198,0.1081,53.28,43.806,64.325,54.606,22.501,60.763,22.228,39.149,40.118,44.637,48.149,42.056,16.521,0
0.0,362.0,274,0.22761,3726.4,4534.3,9.4105,27.004,42.39,2704.7,75.432,120.41,0.33026,79.992,49.868,2633.5,25.39,49.58,3102.9,24.384,65.853,233.71,341.95,94.525,77.176,32.536,8.7551,26.248,6.853,19.225,1.6522,33.326,13.709,24.152,1.2791,18.193,2.2872,4.7008,2.2607,0.0045934,0.82198,0.1081,53.28,43.806,63.802,54.746,22.343,59.568,22.285,38.991,37.712,45.561,47.916,41.686,14.713,0
0.0,362.0,275,0.21352,3717.4,4499.3,9.3656,26.618,42.345,2704.4,74.57,120.39,0.33007,80.163,48.801,2634.6,24.854,50.276,3100.4,21.882,65.872,230.3,341.77,94.323,77.488,32.239,8.7256,26.155,6.7828,18.626,1.6427,32.939,13.866,24.234,1.0635,18.654,2.2624,4.8171,2.2227,0.0045934,0.82198,0.1081,53.28,43.806,62.668,53.085,21.063,61.893,22.535,38.456,34.571,47.173,47.911,41.874,20.622,0
0.0,362.0,276,0.2128,3715.5,4503.1,9.3204,27.092,42.237,2703.6,76.022,120.39,0.32404,80.232,49.768,2632.3,25.743,50.258,3099.7,23.051,65.856,229.58,341.04,94.517,77.238,32.239,8.7256,26.155,6.7828,18.626,1.6427,32.939,13.866,24.234,1.0635,18.654,2.2624,4.8171,2.2227,0.02322,0.81723,0.092885,54.327,44.01,62.702,53.039,21.133,63.715,22.315,39.191,37.417,47.132,47.979,40.917,17.854,0
0.0,362.0,277,0.24107,3723.5,4587.7,9.2992,26.659,42.316,2701.3,74.828,120.39,0.34435,80.103,49.401,2629.6,25.124,51.592,3099.8,23.829,65.864,232.69,340.88,94.49,77.069,32.078,8.9876,26.397,6.838,18.382,1.6423,33.12,13.674,23.766,1.3793,18.278,2.2598,4.8597,2.3281,0.02322,0.81723,0.092885,54.327,44.01,63.24,53.472,23.607,61.293,21.642,40.859,36.338,50.219,47.528,40.431,16.02,0
0.0,362.0,278,0.24202,3697.9,4552.2,9.2517,27.276,42.743,2699.8,74.658,120.4,0.34485,80.025,52.472,2627.6,26.294,50.921,3097.4,23.042,65.819,230.94,340.93,94.523,77.07,32.078,8.9876,26.397,6.838,18.382,1.6423,33.12,13.674,23.766,1.3793,18.278,2.2598,4.8597,2.3281,0.02322,0.81723,0.092885,54.327,44.01,63.679,53.896,23.514,59.759,21.933,40.799,45.375,48.666,47.513,41.252,17.907,0
0.0,362.0,279,0.25646,3659.7,4602.0,9.2947,27.142,42.46,2701.2,75.297,120.39,0.32196,80.147,50.969,2629.8,24.985,50.124,3098.1,21.742,65.797,229.18,341.0,94.707,77.141,32.202,8.78,26.633,6.901,19.334,1.7543,33.347,13.842,24.16,1.1829,18.665,2.2476,4.7482,2.3165,0.02322,0.81723,0.092885,54.327,44.01,63.921,53.947,25.222,58.81,22.329,38.394,40.952,46.821,47.502,41.46,20.987,0
0.0,362.0,280,0.25696,3726.9,4590.9,9.3728,27.036,41.985,2700.7,75.194,120.36,0.32004,80.207,49.404,2629.4,24.194,51.462,3099.5,23.482,65.802,230.7,340.6,94.352,77.357,32.202,8.78,26.633,6.901,19.334,1.7543,33.347,13.842,24.16,1.1829,18.665,2.2476,4.7482,2.3165,0.02322,0.81723,0.092885,54.327,44.01,62.765,54.079,25.173,61.089,21.993,38.628,36.347,49.918,47.193,41.147,16.839,0
0.0,362.0,281,0.24482,3655.3,4434.5,9.3915,27.032,41.74,2700.6,75.883,120.41,0.34004,80.281,50.71,2629.0,22.955,51.433,3097.8,22.788,65.804,229.04,340.26,94.753,77.393,31.928,8.9314,25.935,6.9282,18.889,1.629,32.586,13.797,23.803,1.3059,18.851,2.2439,4.9219,2.2906,0.0047696,0.84067,0.094345,54.195,44.008,63.457,53.601,24.103,60.574,22.154,40.582,40.19,49.851,47.021,41.14,18.478,0
0.0,362.0,282,0.24229,3665.0,4432.9,9.3807,26.953,42.572,2695.5,74.756,120.34,0.33988,79.999,49.138,2623.2,26.826,48.365,3095.8,23.57,65.776,230.82,340.1,94.644,76.749,31.928,8.9314,25.935,6.9282,18.889,1.629,32.586,13.797,23.803,1.3059,18.851,2.2439,4.9219,2.2906,0.0047696,0.84067,0.094345,54.195,44.008,63.289,53.62,24.352,59.49,21.59,40.601,35.564,42.75,46.627,39.584,16.684,0
0.0,362.0,283,0.26993,3665.2,4454.4,9.2718,27.061,42.394,2699.2,74.741,120.42,0.33746,80.185,49.812,2627.7,25.362,50.329,3096.4,22.348,65.702,227.4,340.18,94.741,77.493,31.816,8.7993,26.099,6.7854,18.618,1.6609,32.678,13.872,23.727,1.2062,18.43,2.2493,4.8687,2.2711,0.0047696,0.84067,0.094345,54.195,44.008,63.016,54.398,27.091,60.797,22.131,39.679,37.547,47.296,46.701,42.026,19.534,0
0.0,362.0,284,0.27158,3655.7,4500.3,9.1455,26.754,42.208,2700.1,74.407,120.35,0.3355,80.287,50.682,2629.1,24.609,48.974,3097.6,22.968,65.704,225.66,340.29,94.593,77.369,31.816,8.7993,26.099,6.7854,18.618,1.6609,32.678,13.872,23.727,1.2062,18.43,2.2493,4.8687,2.2711,0.0047696,0.84067,0.094345,54.195,44.008,63.18,53.848,26.928,62.126,21.86,39.919,40.107,44.159,46.623,40.27,18.064,0
0.0,362.0,285,0.28829,3719.4,4476.6,9.2785,26.702,42.362,2700.2,75.203,120.42,0.34161,80.269,49.973,2628.5,24.794,51.549,3098.3,23.274,65.731,226.18,340.82,94.588,77.282,32.118,8.8788,26.316,6.9619,18.807,1.6824,32.758,13.792,23.816,1.2454,19.046,2.2839,4.8524,2.297,0.0047696,0.84067,0.094345,54.195,44.008,63.36,54.801,28.057,61.58,21.691,41.214,38.02,50.118,46.343,41.467,17.343,0
0.0,362.0,286,0.2871,3736.9,4518.8,9.2786,27.128,42.548,2699.2,74.704,120.38,0.34488,80.181,50.085,2627.5,25.505,49.82,3099.1,23.107,65.72,227.35,340.11,94.542,77.374,32.118,8.8788,26.316,6.9619,18.807,1.6824,32.758,13.792,23.816,1.2454,19.046,2.2839,4.8524,2.297,0.037042,0.84126,0.10682,53.545,44.54,63.058,54.297,28.174,61.255,21.47,40.815,38.351,46.118,46.596,41.372,17.736,0
0.0,362.0,287,0.25956,3671.5,4503.7,9.3418,26.92,42.22,2696.7,75.124,120.41,0.3351,80.08,49.078,2624.6,26.571,50.685,3096.1,23.54,65.674,227.26,340.14,94.624,76.789,31.853,9.0881,26.108,7.0589,19.084,1.6517,32.492,13.969,24.148,1.3344,18.697,2.2406,4.8784,2.2867,0.037042,0.84126,0.10682,53.545,44.54,62.644,54.024,25.595,60.357,21.604,39.883,35.385,48.12,46.628,40.913,16.77,0
0.0,362.0,288,0.2588,3674.4,4504.7,9.2137,27.012,42.351,2697.9,75.655,120.36,0.33594,80.15,50.3,2625.7,25.714,51.165,3095.6,22.026,65.643,227.8,340.64,94.713,77.587,31.853,9.0881,26.108,7.0589,19.084,1.6517,32.492,13.969,24.148,1.3344,18.697,2.2406,4.8784,2.2867,0.037042,0.84126,0.10682,53.545,44.54,62.593,54.013,25.669,61.489,22.034,39.78,38.983,49.23,46.608,40.548,20.307,0
0.0,362.0,289,0.28879,3608.5,4508.7,9.1831,26.77,42.175,2700.6,75.292,120.42,0.35764,80.524,51.116,2629.2,26.586,49.8,3097.3,22.831,65.73,226.65,340.8,94.595,77.59,31.858,8.9275,26.157,6.8688,19.076,1.6674,33.141,13.933,23.312,1.3706,18.841,2.2602,4.9198,2.4224,0.037042,0.84126,0.10682,53.545,44.54,62.755,53.257,28.182,60.597,22.069,41.957,41.386,46.07,46.731,41.261,18.368,0
0.0,362.0,290,0.28834,3625.4,4504.9,9.263,26.654,42.654,2698.1,75.957,120.38,0.35715,80.319,50.655,2626.7,23.81,50.085,3096.3,22.536,65.771,228.28,340.38,94.845,77.441,31.858,8.9275,26.157,6.8688,19.076,1.6674,33.141,13.933,23.312,1.3706,18.841,2.2602,4.9198,2.4224,0.037042,0.84126,0.10682,53.545,44.54,62.465,53.301,28.226,60.943,21.608,42.016,40.026,46.73,46.606,40.327,19.08,0
0.0,362.0,291,0.28951,3692.2,4509.8,9.4215,26.845,42.415,2697.6,74.831,120.38,0.34946,80.122,49.604,2625.7,24.435,50.701,3095.2,23.695,65.745,226.3,340.72,94.624,77.115,32.125,8.9438,26.253,6.8064,18.769,1.6334,32.776,14.087,23.557,1.2638,18.836,2.2416,4.9221,2.3664,0.013642,0.84846,0.10205,53.678,44.084,62.905,53.209,28.695,60.621,22.031,42.164,36.934,48.157,46.83,40.675,16.37,0
0.0,362.0,292,0.29195,3685.6,4468.4,9.3233,26.567,42.581,2697.6,74.916,120.42,0.35077,80.149,48.518,2627.0,26.203,49.791,3095.5,23.822,65.694,226.28,340.81,94.75,77.271,32.125,8.9438,26.253,6.8064,18.769,1.6334,32.776,14.087,23.557,1.2638,18.836,2.2416,4.9221,2.3664,0.013642,0.84846,0.10205,53.678,44.084,63.02,53.705,28.454,60.318,21.459,42.004,33.739,46.05,46.868,42.027,16.06,0
0.0,362.0,293,0.26565,3691.0,4448.9,9.363,26.754,42.366,2698.0,74.574,120.42,0.37399,80.229,49.784,2626.2,25.339,51.242,3095.6,23.184,65.666,227.13,340.76,94.551,77.719,32.3,8.9611,25.538,6.8654,18.821,1.6756,33.365,13.897,23.819,1.285,18.828,2.2332,4.8939,2.3452,0.013642,0.84846,0.10205,53.678,44.084,63.516,54.669,26.365,60.754,21.888,43.586,37.464,49.408,46.83,40.986,17.55,0
0.0,362.0,294,0.26719,3698.1,4501.1,9.2739,26.903,42.516,2698.1,74.519,120.42,0.36975,80.445,51.642,2626.7,24.635,49.625,3097.3,23.295,65.732,228.22,340.58,94.582,77.542,32.3,8.9611,25.538,6.8654,18.821,1.6756,33.365,13.897,23.819,1.285,18.828,2.2332,4.8939,2.3452,0.013642,0.84846,0.10205,53.678,44.084,63.393,54.044,26.213,62.321,21.818,44.103,42.932,45.667,46.764,41.33,17.27,0
